temperature,ka_mean,frac,dataset,type
3.5,0.9016392668178382,0.5,tweets_pop,Filtered
3.5,0.8884359400998336,0.75,tweets_pop,Filtered
3.7,0.30612244897959184,0.02,tweets_pop,Filtered
3.7,0.33655705996131535,0.05,tweets_pop,Filtered
3.7,0.5532514419055166,0.1,tweets_pop,Filtered
3.7,0.6117235396182766,0.25,tweets_pop,Filtered
3.7,0.6273678716036241,0.5,tweets_pop,Filtered
3.7,0.6299700435729845,0.75,tweets_pop,Filtered
3.9,0.4423076923076923,0.02,tweets_pop,Filtered
3.9,0.62,0.05,tweets_pop,Filtered
3.9,0.5574229691876751,0.1,tweets_pop,Filtered
3.9,0.47724657297706796,0.25,tweets_pop,Filtered
3.9,0.4824985126958813,0.5,tweets_pop,Filtered
3.9,0.4561284659275229,0.75,tweets_pop,Filtered
4.1,0.42245989304812837,0.02,tweets_pop,Filtered
4.1,0.5076923076923077,0.05,tweets_pop,Filtered
4.1,0.5389231601731601,0.1,tweets_pop,Filtered
4.1,0.5789683448581755,0.25,tweets_pop,Filtered
4.1,0.615444664260262,0.5,tweets_pop,Filtered
4.1,0.611641380664801,0.75,tweets_pop,Filtered
4.3,0.7230769230769231,0.02,tweets_pop,Filtered
4.3,0.7618488053270662,0.05,tweets_pop,Filtered
4.3,0.7024358814482271,0.1,tweets_pop,Filtered
4.3,0.6894832372410846,0.25,tweets_pop,Filtered
4.3,0.6990069041627398,0.5,tweets_pop,Filtered
4.3,0.694009018103506,0.75,tweets_pop,Filtered
4.5,0.6025641025641026,0.02,tweets_pop,Filtered
4.5,0.6055261610817166,0.05,tweets_pop,Filtered
4.5,0.5943406904357669,0.1,tweets_pop,Filtered
4.5,0.5918054028793407,0.25,tweets_pop,Filtered
4.5,0.5902304087173091,0.5,tweets_pop,Filtered
4.5,0.5828551473407116,0.75,tweets_pop,Filtered
4.8,0.4,0.02,tweets_pop,Filtered
4.8,0.5974842767295598,0.05,tweets_pop,Filtered
4.8,0.6153805993526156,0.1,tweets_pop,Filtered
4.8,0.5929880445634117,0.25,tweets_pop,Filtered
4.8,0.6126461603545725,0.5,tweets_pop,Filtered
4.8,0.6102523294565732,0.75,tweets_pop,Filtered
5.0,0.7986111111111112,0.02,tweets_pop,Filtered
5.0,0.8704061895551257,0.05,tweets_pop,Filtered
5.0,0.8809869375907111,0.1,tweets_pop,Filtered
5.0,0.8492286472148541,0.25,tweets_pop,Filtered
5.0,0.8091995281844309,0.5,tweets_pop,Filtered
5.0,0.8083555555555556,0.75,tweets_pop,Filtered
0.1,1.0,0.02,tweets_rd,Filtered
0.1,0.8742014742014742,0.05,tweets_rd,Filtered
0.1,0.9046857142857143,0.1,tweets_rd,Filtered
0.1,0.9227493917274939,0.25,tweets_rd,Filtered
0.1,0.9095950650757901,0.5,tweets_rd,Filtered
0.1,0.9150481807609238,0.75,tweets_rd,Filtered
0.3,1.0,0.02,tweets_rd,Filtered
0.3,0.8703557312252964,0.05,tweets_rd,Filtered
0.3,0.9036475542597991,0.1,tweets_rd,Filtered
0.3,0.9081725797023248,0.25,tweets_rd,Filtered
0.3,0.9179002738182855,0.5,tweets_rd,Filtered
0.3,0.9143547300215983,0.75,tweets_rd,Filtered
0.5,0.859375,0.02,tweets_rd,Filtered
0.5,0.7061224489795919,0.05,tweets_rd,Filtered
0.5,0.797029948608896,0.1,tweets_rd,Filtered
0.5,0.8297266222551196,0.25,tweets_rd,Filtered
0.5,0.8253634321297754,0.5,tweets_rd,Filtered
0.5,0.8262461505787406,0.75,tweets_rd,Filtered
0.7,1.0,0.02,tweets_rd,Filtered
0.7,0.8658983761131482,0.05,tweets_rd,Filtered
0.7,0.8757686257686258,0.1,tweets_rd,Filtered
0.7,0.8649643311618392,0.25,tweets_rd,Filtered
0.7,0.8467127319079679,0.5,tweets_rd,Filtered
0.7,0.8556574790282165,0.75,tweets_rd,Filtered
0.9,1.0,0.02,tweets_rd,Filtered
0.9,0.8248494800218938,0.05,tweets_rd,Filtered
0.9,0.864051293197131,0.1,tweets_rd,Filtered
0.9,0.8834820871857909,0.25,tweets_rd,Filtered
0.9,0.8891664127793062,0.5,tweets_rd,Filtered
0.9,0.8841713464803448,0.75,tweets_rd,Filtered
1.1,0.7248677248677249,0.02,tweets_rd,Filtered
1.1,0.8233044365119837,0.05,tweets_rd,Filtered
1.1,0.8626812121212121,0.1,tweets_rd,Filtered
1.1,0.8679109555749975,0.25,tweets_rd,Filtered
1.1,0.8840353359727429,0.5,tweets_rd,Filtered
1.1,0.8778677462887989,0.75,tweets_rd,Filtered
1.3,0.859375,0.02,tweets_rd,Filtered
1.3,0.6452328159645233,0.05,tweets_rd,Filtered
1.3,0.7713882783882784,0.1,tweets_rd,Filtered
1.3,0.8557392222256219,0.25,tweets_rd,Filtered
1.3,0.8498605894780056,0.5,tweets_rd,Filtered
1.3,0.849508792146509,0.75,tweets_rd,Filtered
1.5,1.0,0.02,tweets_rd,Filtered
1.5,0.8541310541310542,0.05,tweets_rd,Filtered
1.5,0.8716170004885198,0.1,tweets_rd,Filtered
1.5,0.8642261720989723,0.25,tweets_rd,Filtered
1.5,0.8508143345121176,0.5,tweets_rd,Filtered
1.5,0.8498396690603398,0.75,tweets_rd,Filtered
1.7,0.859375,0.02,tweets_rd,Filtered
1.7,0.6919786096256684,0.05,tweets_rd,Filtered
1.7,0.8129663608562692,0.1,tweets_rd,Filtered
1.7,0.8158401551575404,0.25,tweets_rd,Filtered
1.7,0.8166194487813341,0.5,tweets_rd,Filtered
1.7,0.8135837462405608,0.75,tweets_rd,Filtered
1.9,1.0,0.02,tweets_rd,Filtered
1.9,0.7849999999999999,0.05,tweets_rd,Filtered
1.9,0.7542742370058296,0.1,tweets_rd,Filtered
1.9,0.7560703070837242,0.25,tweets_rd,Filtered
1.9,0.7504197598051568,0.5,tweets_rd,Filtered
1.9,0.7496937539870809,0.75,tweets_rd,Filtered
2.1,0.7254901960784313,0.02,tweets_rd,Filtered
2.1,0.7810945273631841,0.05,tweets_rd,Filtered
2.1,0.7127556430843812,0.1,tweets_rd,Filtered
2.1,0.7143742964117239,0.25,tweets_rd,Filtered
2.1,0.7137868484866139,0.5,tweets_rd,Filtered
2.1,0.7010232146635124,0.75,tweets_rd,Filtered
2.3,0.8484848484848485,0.02,tweets_rd,Filtered
2.3,0.7181334705781437,0.05,tweets_rd,Filtered
2.3,0.6785131646876613,0.1,tweets_rd,Filtered
2.3,0.6972013531918633,0.25,tweets_rd,Filtered
2.3,0.7001992563550354,0.5,tweets_rd,Filtered
2.3,0.6903369586281544,0.75,tweets_rd,Filtered
2.5,0.7112299465240641,0.02,tweets_rd,Filtered
2.5,0.7531340405014465,0.05,tweets_rd,Filtered
2.5,0.7404761904761905,0.1,tweets_rd,Filtered
2.5,0.7682185219766919,0.25,tweets_rd,Filtered
2.5,0.7767396631869933,0.5,tweets_rd,Filtered
2.5,0.7867127184071516,0.75,tweets_rd,Filtered
2.7,0.7112299465240641,0.02,tweets_rd,Filtered
2.7,0.7762237762237763,0.05,tweets_rd,Filtered
2.7,0.7785324947589098,0.1,tweets_rd,Filtered
2.7,0.7565266491211871,0.25,tweets_rd,Filtered
2.7,0.7395585619340184,0.5,tweets_rd,Filtered
2.7,0.7438432656204872,0.75,tweets_rd,Filtered
2.9,0.7244897959183674,0.02,tweets_rd,Filtered
2.9,0.7222757955641272,0.05,tweets_rd,Filtered
2.9,0.7499743036283277,0.1,tweets_rd,Filtered
2.9,0.7916408259060277,0.25,tweets_rd,Filtered
2.9,0.807655481788532,0.5,tweets_rd,Filtered
2.9,0.7978005206322545,0.75,tweets_rd,Filtered
3.1,0.85,0.02,tweets_rd,Filtered
3.1,0.5796387520525452,0.05,tweets_rd,Filtered
3.1,0.7372669220945083,0.1,tweets_rd,Filtered
3.1,0.7593063162296403,0.25,tweets_rd,Filtered
3.1,0.7574755905277186,0.5,tweets_rd,Filtered
3.1,0.7589909334108049,0.75,tweets_rd,Filtered
3.3,0.42245989304812837,0.02,tweets_rd,Filtered
3.3,0.6186693147964251,0.05,tweets_rd,Filtered
3.3,0.6702134272689597,0.1,tweets_rd,Filtered
3.3,0.7193499960868854,0.25,tweets_rd,Filtered
3.3,0.726825167069939,0.5,tweets_rd,Filtered
3.3,0.7289644845284227,0.75,tweets_rd,Filtered
3.5,0.6842105263157895,0.02,tweets_rd,Filtered
3.5,0.704360679970436,0.05,tweets_rd,Filtered
3.5,0.7493583451485077,0.1,tweets_rd,Filtered
3.5,0.791476771685105,0.25,tweets_rd,Filtered
3.5,0.8066722221103048,0.5,tweets_rd,Filtered
3.5,0.8159335309518143,0.75,tweets_rd,Filtered
3.7,0.49375,0.02,tweets_rd,Filtered
3.7,0.4846441947565544,0.05,tweets_rd,Filtered
3.7,0.632461753456899,0.1,tweets_rd,Filtered
3.7,0.7153951311560007,0.25,tweets_rd,Filtered
3.7,0.7278109761206536,0.5,tweets_rd,Filtered
3.7,0.723259742905555,0.75,tweets_rd,Filtered
3.9,0.6457142857142857,0.02,tweets_rd,Filtered
3.9,0.7407407407407407,0.05,tweets_rd,Filtered
3.9,0.5915622527644385,0.1,tweets_rd,Filtered
3.9,0.6460447161085997,0.25,tweets_rd,Filtered
3.9,0.6027581562602158,0.5,tweets_rd,Filtered
3.9,0.5958434574846497,0.75,tweets_rd,Filtered
4.1,0.5374149659863946,0.02,tweets_rd,Filtered
4.1,0.6214705882352941,0.05,tweets_rd,Filtered
4.1,0.7437474989995998,0.1,tweets_rd,Filtered
4.1,0.7397755347529558,0.25,tweets_rd,Filtered
4.1,0.7649572379556723,0.5,tweets_rd,Filtered
4.1,0.7622429297097583,0.75,tweets_rd,Filtered
4.3,0.04166666666666674,0.02,tweets_rd,Filtered
4.3,0.5380759131057531,0.05,tweets_rd,Filtered
4.3,0.6226242690058479,0.1,tweets_rd,Filtered
4.3,0.5814544566734271,0.25,tweets_rd,Filtered
4.3,0.5756638185481207,0.5,tweets_rd,Filtered
4.3,0.563655232697582,0.75,tweets_rd,Filtered
4.5,0.8205128205128205,0.02,tweets_rd,Filtered
4.5,0.7713382507903056,0.05,tweets_rd,Filtered
4.5,0.784477269168537,0.1,tweets_rd,Filtered
4.5,0.7362203503111965,0.25,tweets_rd,Filtered
4.5,0.7385183404534624,0.5,tweets_rd,Filtered
4.5,0.741701230483589,0.75,tweets_rd,Filtered
4.8,0.41052631578947374,0.02,tweets_rd,Filtered
4.8,0.5866666666666667,0.05,tweets_rd,Filtered
4.8,0.6483898817232151,0.1,tweets_rd,Filtered
4.8,0.6534477070273839,0.25,tweets_rd,Filtered
4.8,0.6358857276119403,0.5,tweets_rd,Filtered
4.8,0.6333511681826287,0.75,tweets_rd,Filtered
5.0,0.7971014492753623,0.02,tweets_rd,Filtered
5.0,0.8292273236282195,0.05,tweets_rd,Filtered
5.0,0.8807869756589065,0.1,tweets_rd,Filtered
5.0,0.8433590149516271,0.25,tweets_rd,Filtered
5.0,0.8206034305867917,0.5,tweets_rd,Filtered
5.0,0.8183843892163202,0.75,tweets_rd,Filtered
